DateTime,Zone 1 Power Consumption,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows
2017-09-12 19:40:00,47679.29204,22.73,53.68,0.271,1.257,1.093
2017-09-12 19:50:00,47475.39823,22.55,54.15,0.269,0.132,0.178
2017-09-12 20:00:00,47258.76106,22.37,54.65,0.269,0.08,0.104
2017-09-12 20:10:00,47551.85841,22.21,55.22,0.268,0.073,0.089
2017-09-12 20:20:00,47398.93805,22.07,55.85,0.274,0.08,0.089
2017-09-12 20:30:00,47188.67257,22.04,56.19,0.272,0.088,0.107
2017-09-12 20:40:00,47175.9292,22.04,56.32,0.273,0.088,0.093
2017-09-12 20:50:00,46825.48673,21.97,56.92,0.272,0.117,0.1
2017-09-12 21:00:00,46048.14159,21.85,57.62,0.27,0.088,0.085
2017-09-12 21:10:00,45933.45133,21.73,57.92,0.275,0.102,0.089
2017-09-12 21:20:00,45774.15929,21.69,58.22,0.27,0.102,0.111
2017-09-12 21:30:00,45187.9646,21.61,58.12,0.273,0.077,0.115
2017-09-12 21:40:00,44340.53097,21.59,58.59,0.269,0.084,0.119
2017-09-12 21:50:00,43958.23009,21.59,58.62,0.269,0.095,0.074
2017-09-12 22:00:00,43690.61947,21.61,58.89,0.267,0.055,0.156
2017-09-12 22:10:00,42620.17699,21.58,59.12,0.269,0.069,0.081
2017-09-12 22:20:00,41932.0354,21.53,60.12,0.271,0.073,0.1
2017-09-12 22:30:00,41116.46018,21.48,60.85,0.27,0.099,0.093
2017-09-12 22:40:00,40294.51327,21.46,61.45,0.272,0.121,0.07
2017-09-12 22:50:00,39134.86726,21.4,61.45,0.271,0.084,0.122
2017-09-12 23:00:00,38089.9115,21.41,61.22,0.269,0.106,0.089
2017-09-12 23:10:00,37204.24779,21.4,61.49,0.274,0.069,0.093
2017-09-12 23:20:00,36407.78761,21.36,61.65,0.272,0.077,0.093
2017-09-12 23:30:00,35573.09735,21.37,61.19,0.27,0.095,0.119
2017-09-12 23:40:00,34897.69912,21.38,61.02,0.267,0.099,0.093
2017-09-12 23:50:00,34024.77876,21.38,60.82,0.27,0.073,0.141
2017-09-13 00:00:00,33400.35398,21.39,60.52,0.269,0.095,0.085
2017-09-13 00:10:00,32623.00885,21.42,60.19,0.271,0.08,0.082
2017-09-13 00:20:00,32138.76106,21.45,59.02,0.268,0.113,0.082
2017-09-13 00:30:00,31476.10619,21.47,59.25,0.271,0.095,0.078
2017-09-13 00:40:00,30794.33628,21.45,59.65,0.27,0.088,0.082
2017-09-13 00:50:00,30501.23894,21.43,60.19,0.267,0.106,0.078
2017-09-13 01:00:00,30290.97345,21.36,59.72,0.271,0.084,0.07
2017-09-13 01:10:00,29666.54867,21.36,59.72,0.274,0.069,0.096
2017-09-13 01:20:00,28889.20354,21.39,59.79,0.273,0.106,0.067
2017-09-13 01:30:00,28908.31858,21.39,60.19,0.272,0.08,0.115
2017-09-13 01:40:00,28475.04425,21.37,60.19,0.271,0.066,0.074
2017-09-13 01:50:00,28678.93805,21.37,59.95,0.27,0.055,0.093
2017-09-13 02:00:00,28334.86726,21.25,60.75,0.273,0.099,0.096
2017-09-13 02:10:00,27965.30973,21.15,61.32,0.277,0.073,0.107
2017-09-13 02:20:00,27901.59292,21.17,61.82,0.273,0.08,0.096
2017-09-13 02:30:00,27761.41593,21.3,61.49,0.272,0.088,0.074
2017-09-13 02:40:00,27525.66372,21.05,62.52,0.271,0.084,0.122
2017-09-13 02:50:00,27455.57522,21.12,62.19,0.278,0.073,0.085
2017-09-13 03:00:00,27608.49558,21.24,61.72,0.285,0.091,0.119
2017-09-13 03:10:00,27544.77876,21.3,61.45,0.289,0.055,0.141
2017-09-13 03:20:00,27366.37168,21.26,61.32,0.284,0.069,0.104
2017-09-13 03:30:00,27423.71681,20.76,62.95,0.285,0.088,0.133
2017-09-13 03:40:00,27512.92035,20.53,63.39,0.288,0.088,0.096
2017-09-13 03:50:00,27270.79646,20.36,63.92,0.288,0.084,0.122
2017-09-13 04:00:00,27270.79646,20.39,64.22,0.275,0.11,0.111
2017-09-13 04:10:00,27277.16814,20.58,64.35,0.274,0.066,0.096
2017-09-13 04:20:00,27442.83186,20.9,64.49,0.269,0.051,0.167
2017-09-13 04:30:00,28060.88496,21.13,64.09,0.269,0.069,0.119
2017-09-13 04:40:00,27920.70796,20.83,65.32,0.271,0.073,0.107
2017-09-13 04:50:00,27806.0177,21.02,65.22,0.271,0.106,0.115
2017-09-13 05:00:00,27640.35398,20.97,64.55,0.271,0.08,0.104
2017-09-13 05:10:00,27704.0708,20.9,65.16,0.275,0.069,0.078
2017-09-13 05:20:00,27366.37168,20.9,66.06,0.278,0.055,0.085
2017-09-13 05:30:00,26028.31858,20.91,65.86,0.268,0.077,0.096
2017-09-13 05:40:00,25136.28319,21.0,66.22,0.271,0.077,0.126
2017-09-13 05:50:00,24938.76106,21.01,66.69,0.27,0.077,0.1
2017-09-13 06:00:00,25493.09735,20.88,67.16,0.275,0.066,0.096
2017-09-13 06:10:00,26002.83186,20.8,67.12,0.274,0.084,0.104
2017-09-13 06:20:00,26149.38053,20.92,66.49,0.272,0.069,0.089
2017-09-13 06:30:00,26225.84071,20.97,66.76,0.27,0.055,0.122
2017-09-13 06:40:00,26238.58407,20.93,66.59,0.266,0.165,0.119
2017-09-13 06:50:00,26098.40708,21.11,65.46,0.27,0.965,0.652
2017-09-13 07:00:00,26984.0708,21.03,64.79,0.268,4.702,3.634
2017-09-13 07:10:00,27321.76991,20.63,64.35,0.27,21.4,10.86
2017-09-13 07:20:00,27806.0177,20.35,64.65,0.269,23.64,14.17
2017-09-13 07:30:00,28188.31858,20.43,64.49,0.272,22.98,15.64
2017-09-13 07:40:00,28882.83186,20.42,64.59,0.27,27.63,19.86
2017-09-13 07:50:00,29265.13274,20.55,64.65,0.268,50.61,29.73
2017-09-13 08:00:00,29692.0354,20.76,63.95,0.271,132.6,42.29
2017-09-13 08:10:00,30220.88496,20.79,64.12,0.272,200.4,50.26
2017-09-13 08:20:00,30558.58407,20.91,63.45,0.273,175.2,49.79
2017-09-13 08:30:00,31170.26549,20.89,62.75,0.27,168.4,49.34
2017-09-13 08:40:00,31864.77876,21.09,62.52,0.272,225.7,45.78
2017-09-13 08:50:00,32259.82301,21.15,61.69,0.275,165.0,46.54
2017-09-13 09:00:00,32616.63717,21.15,61.79,0.283,266.2,55.12
2017-09-13 09:10:00,33317.52212,21.52,60.85,0.284,229.5,57.37
2017-09-13 09:20:00,33929.20354,22.01,59.62,0.275,340.4,73.9
2017-09-13 09:30:00,34400.70796,22.91,57.42,0.27,461.3,86.0
2017-09-13 09:40:00,34859.46903,22.97,55.42,0.276,325.8,85.7
2017-09-13 09:50:00,35197.16814,23.28,54.85,0.274,459.5,90.5
2017-09-13 10:00:00,35579.46903,23.67,54.02,0.276,594.4,88.6
2017-09-13 10:10:00,36344.0708,23.84,53.88,0.277,616.5,88.8
2017-09-13 10:20:00,36987.61062,23.88,53.92,0.277,637.4,88.6
2017-09-13 10:30:00,37089.55752,24.1,53.65,0.278,647.0,84.4
2017-09-13 10:40:00,37440.0,24.14,54.08,0.273,549.7,75.8
2017-09-13 10:50:00,37643.89381,24.33,54.08,0.278,675.1,75.8
2017-09-13 11:00:00,37790.44248,24.53,53.02,0.285,644.1,103.9
2017-09-13 11:10:00,38109.02655,24.69,53.38,0.286,610.4,118.0
2017-09-13 11:20:00,38376.63717,24.93,52.45,0.289,845.0,193.1
2017-09-13 11:30:00,38561.41593,25.1,52.28,0.284,689.8,278.3
2017-09-13 11:40:00,39007.43363,24.59,53.62,0.273,326.7,230.1
2017-09-13 11:50:00,39236.81416,24.76,53.52,0.28,695.3,267.4
2017-09-13 12:00:00,39345.13274,25.16,52.15,0.291,826.0,185.1
2017-09-13 12:10:00,39472.56637,25.54,52.42,0.295,755.0,113.6
2017-09-13 12:20:00,39561.76991,25.36,51.85,0.298,795.0,116.8
2017-09-13 12:30:00,39523.53982,25.33,52.12,0.294,598.0,171.2
2017-09-13 12:40:00,39217.69912,25.31,51.62,0.312,537.9,181.3
2017-09-13 12:50:00,39045.66372,25.37,52.02,0.308,540.6,190.6
2017-09-13 13:00:00,39090.26549,25.51,51.18,0.281,455.7,202.7
2017-09-13 13:10:00,39147.61062,25.42,52.28,0.273,454.3,208.0
2017-09-13 13:20:00,39083.89381,25.65,52.48,0.294,400.5,182.1
2017-09-13 13:30:00,38835.39823,25.6,52.25,0.276,405.4,214.3
2017-09-13 13:40:00,38561.41593,25.63,51.48,0.28,381.8,154.6
2017-09-13 13:50:00,38497.69912,25.62,51.08,0.288,628.0,148.6
2017-09-13 14:00:00,38433.9823,25.92,50.82,0.294,590.0,153.4
2017-09-13 14:10:00,38402.12389,26.04,50.08,0.294,603.1,223.6
2017-09-13 14:20:00,38230.0885,26.07,49.62,0.304,473.0,216.5
2017-09-13 14:30:00,38160.0,26.29,49.58,0.292,623.9,153.3
2017-09-13 14:40:00,38236.46018,26.82,47.55,0.276,748.0,181.2
2017-09-13 14:50:00,38045.30973,27.15,47.28,0.278,710.0,140.9
2017-09-13 15:00:00,37650.26549,26.96,47.35,0.29,616.3,138.6
2017-09-13 15:10:00,37503.71681,27.03,47.22,0.282,659.8,178.9
2017-09-13 15:20:00,37535.57522,27.01,48.45,0.285,440.4,156.4
2017-09-13 15:30:00,37510.0885,26.61,49.25,0.274,690.4,137.2
2017-09-13 15:40:00,37197.87611,26.98,48.15,0.277,613.8,112.3
2017-09-13 15:50:00,36923.89381,27.09,48.18,0.281,632.7,114.2
2017-09-13 16:00:00,36363.18584,27.09,47.88,0.286,529.5,113.0
2017-09-13 16:10:00,36573.45133,26.99,47.88,0.286,383.3,113.1
2017-09-13 16:20:00,36477.87611,26.9,48.52,0.281,447.3,159.7
2017-09-13 16:30:00,36331.32743,26.9,49.22,0.304,392.1,226.4
2017-09-13 16:40:00,36178.40708,26.62,49.95,0.306,368.0,300.5
2017-09-13 16:50:00,36012.74336,26.33,50.32,0.298,360.2,342.3
2017-09-13 17:00:00,36159.29204,26.36,50.38,0.279,345.9,348.9
2017-09-13 17:10:00,36223.00885,26.41,50.68,0.275,375.6,395.5
2017-09-13 17:20:00,36293.09735,26.48,50.08,0.282,335.3,362.4
2017-09-13 17:30:00,36554.33628,26.2,51.18,0.293,299.9,329.2
2017-09-13 17:40:00,36866.54867,26.08,50.98,0.295,262.1,291.1
2017-09-13 17:50:00,37000.35398,26.04,51.32,0.278,228.0,254.8
2017-09-13 18:00:00,37153.27434,26.13,51.38,0.286,198.2,224.1
2017-09-13 18:10:00,38402.12389,25.77,52.55,0.292,152.2,181.8
2017-09-13 18:20:00,39504.42478,25.51,52.75,0.293,88.0,114.4
2017-09-13 18:30:00,41403.18584,25.28,53.72,0.288,92.0,95.7
2017-09-13 18:40:00,44646.37168,25.08,54.42,0.279,86.4,100.3
2017-09-13 18:50:00,46933.80531,24.92,55.75,0.274,64.24,74.4
2017-09-13 19:00:00,47685.66372,24.56,56.52,0.271,43.86,50.97
2017-09-13 19:10:00,48380.17699,24.31,57.35,0.28,22.26,23.83
2017-09-13 19:20:00,48348.31858,24.04,58.32,0.27,7.33,6.435
2017-09-13 19:30:00,48087.07965,23.74,59.82,0.271,2.954,2.578
2017-09-13 19:40:00,47991.50442,23.52,60.45,0.269,0.735,0.648
2017-09-13 19:50:00,48061.59292,23.4,61.15,0.269,0.117,0.107
2017-09-13 20:00:00,47596.46018,23.24,61.99,0.271,0.073,0.074
2017-09-13 20:10:00,47462.65487,23.12,62.09,0.272,0.066,0.085
2017-09-13 20:20:00,47532.74336,22.99,62.52,0.271,0.099,0.111
2017-09-13 20:30:00,47118.58407,22.86,63.39,0.272,0.088,0.078
2017-09-13 20:40:00,46863.71681,22.7,64.32,0.271,0.08,0.085
2017-09-13 20:50:00,46398.58407,22.58,65.02,0.269,0.091,0.089
2017-09-13 21:00:00,45997.16814,22.45,65.46,0.278,0.102,0.082
2017-09-13 21:10:00,45856.99115,22.32,65.69,0.274,0.106,0.082
2017-09-13 21:20:00,45309.02655,22.16,66.52,0.279,0.062,0.115
2017-09-13 21:30:00,44716.46018,22.06,66.79,0.282,0.095,0.137
2017-09-13 21:40:00,44085.66372,21.98,67.49,0.284,0.051,0.119
2017-09-13 21:50:00,43429.38053,21.81,68.42,0.289,0.08,0.126
2017-09-13 22:00:00,42830.44248,21.81,68.56,0.306,0.073,0.1
2017-09-13 22:10:00,41963.89381,21.9,68.12,0.29,0.08,0.085
2017-09-13 22:20:00,41141.9469,21.93,67.02,0.279,0.066,0.096
2017-09-13 22:30:00,40135.22124,22.15,66.66,0.275,0.058,0.104
2017-09-13 22:40:00,39198.58407,22.44,63.32,0.276,0.077,0.107
2017-09-13 22:50:00,38727.07965,22.36,63.52,0.274,0.066,0.093
2017-09-13 23:00:00,37624.77876,22.25,63.79,0.282,0.077,0.081
2017-09-13 23:10:00,36720.0,22.2,64.32,0.272,0.069,0.1
2017-09-13 23:20:00,36159.29204,22.03,66.36,0.283,0.069,0.107
2017-09-13 23:30:00,35133.45133,21.9,67.12,0.293,0.062,0.119
2017-09-13 23:40:00,34164.95575,21.71,67.26,0.297,0.073,0.085
2017-09-13 23:50:00,33425.84071,21.85,65.86,0.286,0.048,0.126
2017-09-14 00:00:00,32884.24779,21.72,65.92,0.278,0.077,0.089
2017-09-14 00:10:00,32272.56637,21.7,65.22,0.278,0.069,0.126
2017-09-14 00:20:00,31756.46018,21.72,65.22,0.281,0.106,0.122
2017-09-14 00:30:00,31208.49558,21.65,65.46,0.29,0.058,0.111
2017-09-14 00:40:00,30775.22124,21.73,65.39,0.283,0.08,0.144
2017-09-14 00:50:00,30303.71681,21.76,65.76,0.276,0.069,0.096
2017-09-14 01:00:00,29806.72566,21.69,65.89,0.277,0.044,0.115
2017-09-14 01:10:00,29469.02655,21.62,66.22,0.271,0.058,0.185
2017-09-14 01:20:00,29258.76106,21.73,65.99,0.277,0.08,0.115
2017-09-14 01:30:00,29042.12389,21.74,66.22,0.275,0.091,0.089
2017-09-14 01:40:00,28819.11504,21.87,67.02,0.281,0.11,0.096
2017-09-14 01:50:00,28774.51327,21.85,67.76,0.288,0.077,0.111
2017-09-14 02:00:00,28481.41593,21.77,68.42,0.284,0.08,0.133
2017-09-14 02:10:00,28048.14159,21.66,69.36,0.279,0.08,0.126
2017-09-14 02:20:00,27901.59292,21.62,69.39,0.271,0.062,0.096
2017-09-14 02:30:00,27825.13274,21.86,68.19,0.273,0.08,0.104
2017-09-14 02:40:00,27793.27434,22.04,65.99,0.278,0.062,0.133
2017-09-14 02:50:00,27621.23894,22.28,65.32,0.273,0.084,0.111
2017-09-14 03:00:00,27519.29204,22.51,63.25,0.269,0.069,0.122
2017-09-14 03:10:00,27646.72566,22.65,61.75,0.273,0.062,0.141
2017-09-14 03:20:00,27544.77876,22.7,61.42,0.28,0.077,0.104
2017-09-14 03:30:00,27417.34513,22.68,61.75,0.277,0.099,0.107
2017-09-14 03:40:00,27468.31858,22.7,61.75,0.275,0.055,0.096
2017-09-14 03:50:00,27653.09735,22.73,61.75,0.27,0.088,0.133
2017-09-14 04:00:00,27481.06195,22.67,61.95,0.271,0.051,0.107
2017-09-14 04:10:00,27398.23009,22.51,66.29,0.271,0.069,0.119
2017-09-14 04:20:00,27589.38053,21.9,70.1,0.277,0.084,0.093
2017-09-14 04:30:00,28232.92035,21.62,71.3,0.279,0.084,0.093
2017-09-14 04:40:00,28099.11504,21.6,71.3,0.276,0.069,0.148
2017-09-14 04:50:00,27793.27434,21.53,71.7,0.274,0.069,0.096
2017-09-14 05:00:00,27512.92035,21.39,71.6,0.28,0.066,0.111
2017-09-14 05:10:00,27238.93805,21.26,71.8,0.275,0.04,0.078
2017-09-14 05:20:00,26869.38053,21.11,71.7,0.274,0.077,0.082
2017-09-14 05:30:00,25824.42478,20.94,71.3,0.278,0.058,0.152
2017-09-14 05:40:00,24989.73451,20.83,70.6,0.277,0.073,0.119
2017-09-14 05:50:00,24843.18584,20.78,70.2,0.278,0.062,0.13
2017-09-14 06:00:00,25180.88496,20.69,69.96,0.277,0.062,0.156
2017-09-14 06:10:00,25423.00885,20.64,69.29,0.286,0.073,0.082
2017-09-14 06:20:00,25735.22124,20.66,67.76,0.296,0.062,0.096
2017-09-14 06:30:00,25747.9646,20.58,68.52,0.28,0.073,0.104
2017-09-14 06:40:00,25677.87611,20.46,69.02,0.275,0.238,0.215
2017-09-14 06:50:00,25977.34513,20.41,69.19,0.28,1.21,1.13
2017-09-14 07:00:00,26582.65487,20.42,68.59,0.277,4.745,3.886
2017-09-14 07:10:00,26741.9469,20.42,68.02,0.286,20.56,17.89
2017-09-14 07:20:00,27487.43363,20.47,67.26,0.3,41.34,36.64
2017-09-14 07:30:00,27799.64602,20.59,66.52,0.29,81.2,73.1
2017-09-14 07:40:00,28475.04425,20.69,65.22,0.303,51.55,42.87
2017-09-14 07:50:00,28914.69027,20.83,64.72,0.289,127.6,114.9
2017-09-14 08:00:00,29430.79646,21.03,63.52,0.275,165.1,146.7
2017-09-14 08:10:00,29660.17699,21.12,61.99,0.276,232.5,205.1
2017-09-14 08:20:00,30329.20354,21.13,63.05,0.274,160.8,118.4
2017-09-14 08:30:00,31246.72566,21.02,64.25,0.279,193.6,101.6
2017-09-14 08:40:00,31871.15044,21.02,63.92,0.277,100.2,62.81
2017-09-14 08:50:00,32221.59292,21.12,62.95,0.277,86.7,60.67
2017-09-14 09:00:00,32916.10619,21.26,62.15,0.274,96.7,68.31
2017-09-14 09:10:00,33464.0708,21.45,60.52,0.278,146.3,75.4
2017-09-14 09:20:00,34101.23894,21.69,59.99,0.288,146.7,77.1
2017-09-14 09:30:00,34757.52212,21.99,59.75,0.313,215.9,74.0
2017-09-14 09:40:00,35885.30973,22.38,59.22,0.29,383.2,71.2
2017-09-14 09:50:00,36331.32743,22.74,58.02,0.282,520.6,80.1
2017-09-14 10:00:00,36528.84956,23.35,56.62,0.282,590.0,178.5
2017-09-14 10:10:00,36923.89381,23.56,55.02,0.283,539.1,211.0
2017-09-14 10:20:00,37408.14159,23.66,54.42,0.291,574.3,197.4
2017-09-14 10:30:00,37656.63717,23.71,54.09,0.29,532.9,156.3
2017-09-14 10:40:00,37886.0177,23.83,53.95,0.278,568.7,109.6
2017-09-14 10:50:00,38287.43363,23.94,53.68,0.302,533.9,78.6
2017-09-14 11:00:00,38383.00885,23.77,54.62,0.308,514.9,79.9
2017-09-14 11:10:00,38682.47788,23.97,53.98,0.31,483.1,74.7
2017-09-14 11:20:00,39122.12389,24.12,53.02,0.308,721.0,101.3
2017-09-14 11:30:00,39427.9646,24.15,52.55,0.291,585.6,128.4
2017-09-14 11:40:00,40154.33628,24.59,51.65,0.287,523.5,100.4
2017-09-14 11:50:00,40198.93805,24.85,50.02,0.301,720.0,100.6
2017-09-14 12:00:00,40122.47788,25.05,47.72,0.287,687.1,94.5
2017-09-14 12:10:00,40243.53982,25.16,46.82,0.304,731.0,80.1
2017-09-14 12:20:00,40479.29204,25.49,45.85,0.305,751.0,79.1
2017-09-14 12:30:00,39963.18584,25.6,45.88,0.313,810.0,66.57
2017-09-14 12:40:00,39969.55752,25.71,45.88,0.312,805.0,64.33
2017-09-14 12:50:00,39969.55752,25.45,46.85,0.328,801.0,71.7
2017-09-14 13:00:00,40103.36283,25.56,47.65,0.313,769.0,68.85
2017-09-14 13:10:00,40167.07965,25.63,46.92,0.289,731.0,66.23
2017-09-14 13:20:00,39969.55752,25.62,46.05,0.31,798.0,54.84
2017-09-14 13:30:00,39912.21239,25.6,46.32,0.301,791.0,49.74
2017-09-14 13:40:00,39963.18584,25.87,45.75,0.304,782.0,47.09
2017-09-14 13:50:00,40071.50442,25.76,46.38,0.31,773.0,45.82
2017-09-14 14:00:00,39689.20354,26.01,46.02,0.309,759.0,43.88
2017-09-14 14:10:00,39650.97345,26.03,45.35,0.308,752.0,43.2
2017-09-14 14:20:00,39568.14159,26.24,44.55,0.301,740.0,41.71
2017-09-14 14:30:00,39408.84956,26.27,44.65,0.305,728.0,41.93
2017-09-14 14:40:00,39370.61947,26.07,45.32,0.307,715.0,43.21
2017-09-14 14:50:00,38860.88496,26.39,44.71,0.304,696.8,42.07
2017-09-14 15:00:00,38720.70796,26.38,44.68,0.299,678.5,41.46
2017-09-14 15:10:00,38644.24779,26.53,44.25,0.309,659.6,41.65
2017-09-14 15:20:00,38440.35398,26.47,44.45,0.315,636.4,42.53
2017-09-14 15:30:00,38109.02655,26.53,43.88,0.305,613.6,43.12
2017-09-14 15:40:00,37949.73451,26.69,43.81,0.303,594.5,43.28
2017-09-14 15:50:00,37803.18584,26.34,44.78,0.303,572.1,43.61
2017-09-14 16:00:00,37312.56637,26.25,45.52,0.31,551.2,44.27
2017-09-14 16:10:00,37293.45133,26.4,45.48,0.303,529.5,46.05
2017-09-14 16:20:00,37357.16814,26.61,44.48,0.309,503.6,59.26
2017-09-14 16:30:00,37306.19469,26.38,44.38,0.308,471.5,102.1
2017-09-14 16:40:00,37248.84956,26.41,44.18,0.294,439.6,204.6
2017-09-14 16:50:00,37350.79646,26.14,44.55,0.3,394.2,308.3
2017-09-14 17:00:00,37159.64602,25.97,44.95,0.289,363.3,354.0
2017-09-14 17:10:00,37006.72566,25.97,45.12,0.3,340.3,355.0
2017-09-14 17:20:00,36802.83186,25.66,45.85,0.296,299.4,318.6
2017-09-14 17:30:00,37210.61947,25.59,45.55,0.303,296.6,319.1
2017-09-14 17:40:00,37287.07965,25.49,45.45,0.306,237.9,254.3
2017-09-14 17:50:00,37382.65487,25.27,45.92,0.297,214.6,226.8
2017-09-14 18:00:00,37465.48673,25.06,46.05,0.301,177.7,182.5
2017-09-14 18:10:00,38032.56637,24.8,46.08,0.301,142.2,143.8
2017-09-14 18:20:00,38969.20354,24.69,46.85,0.288,108.7,108.0
2017-09-14 18:30:00,41122.83186,24.5,47.25,0.296,86.3,81.7
2017-09-14 18:40:00,44461.59292,24.38,47.98,0.282,63.26,59.69
2017-09-14 18:50:00,46940.17699,23.96,48.32,0.283,42.56,39.41
2017-09-14 19:00:00,47469.02655,23.41,49.38,0.295,22.46,19.42
2017-09-14 19:10:00,47838.58407,23.07,50.42,0.288,12.2,10.77
2017-09-14 19:20:00,47946.90265,22.8,51.02,0.284,4.72,4.275
2017-09-14 19:30:00,47870.44248,22.53,51.55,0.308,2.237,1.945
2017-09-14 19:40:00,47685.66372,22.29,52.08,0.291,0.874,0.8
2017-09-14 19:50:00,47704.77876,22.13,52.62,0.292,0.11,0.111
2017-09-14 20:00:00,47469.02655,22.03,53.02,0.302,0.113,0.074
2017-09-14 20:10:00,47099.46903,21.95,53.42,0.295,0.073,0.13
2017-09-14 20:20:00,47226.90265,21.82,53.52,0.3,0.095,0.104
2017-09-14 20:30:00,47099.46903,21.72,53.48,0.295,0.106,0.1
2017-09-14 20:40:00,46717.16814,21.6,53.85,0.302,0.08,0.122
2017-09-14 20:50:00,46602.47788,21.61,53.82,0.302,0.084,0.1
2017-09-14 21:00:00,46150.0885,21.56,54.12,0.293,0.08,0.122
2017-09-14 21:10:00,45697.69912,21.32,55.35,0.276,0.051,0.13
2017-09-14 21:20:00,44818.40708,21.26,55.32,0.277,0.084,0.126
2017-09-14 21:30:00,44512.56637,21.25,55.49,0.287,0.077,0.081
2017-09-14 21:40:00,43696.99115,21.24,54.78,0.283,0.11,0.078
2017-09-14 21:50:00,42900.53097,21.21,54.82,0.295,0.095,0.115
2017-09-14 22:00:00,42339.82301,21.23,54.28,0.289,0.084,0.074
2017-09-14 22:10:00,41568.84956,21.13,54.35,0.27,0.095,0.078
2017-09-14 22:20:00,40606.72566,21.18,54.22,0.273,0.08,0.1
2017-09-14 22:30:00,39498.0531,21.29,53.62,0.274,0.073,0.085
2017-09-14 22:40:00,38727.07965,21.48,52.92,0.297,0.095,0.082
2017-09-14 22:50:00,37561.06195,21.56,51.95,0.298,0.077,0.107
2017-09-14 23:00:00,36936.63717,21.4,54.92,0.283,0.091,0.111
2017-09-14 23:10:00,36159.29204,21.09,55.25,0.294,0.121,0.078
2017-09-14 23:20:00,35248.14159,21.07,55.65,0.283,0.084,0.085
2017-09-14 23:30:00,34496.28319,21.19,54.32,0.284,0.099,0.081
2017-09-14 23:40:00,33553.27434,21.28,53.52,0.273,0.11,0.1
2017-09-14 23:50:00,32744.0708,21.28,53.88,0.279,0.091,0.104
2017-09-15 00:00:00,32100.53097,21.06,56.05,0.274,0.091,0.067
2017-09-15 00:10:00,31622.65487,21.02,56.42,0.27,0.077,0.081
2017-09-15 00:20:00,31132.0354,20.92,56.65,0.272,0.099,0.082
2017-09-15 00:30:00,30475.75221,21.04,54.18,0.278,0.102,0.085
2017-09-15 00:40:00,30023.36283,20.95,54.32,0.276,0.102,0.089
2017-09-15 00:50:00,29819.46903,20.89,54.88,0.277,0.106,0.078
2017-09-15 01:00:00,29265.13274,20.77,55.59,0.283,0.095,0.078
2017-09-15 01:10:00,29073.9823,20.63,56.65,0.28,0.08,0.089
2017-09-15 01:20:00,28921.06195,20.61,56.62,0.293,0.088,0.104
2017-09-15 01:30:00,28666.19469,20.66,56.25,0.275,0.095,0.067
2017-09-15 01:40:00,28353.9823,20.84,55.55,0.275,0.088,0.1
2017-09-15 01:50:00,28424.0708,20.8,55.35,0.28,0.077,0.107
2017-09-15 02:00:00,28226.54867,20.97,54.18,0.289,0.091,0.093
2017-09-15 02:10:00,27939.82301,20.92,54.95,0.28,0.088,0.096
2017-09-15 02:20:00,27672.21239,20.75,55.72,0.281,0.073,0.111
2017-09-15 02:30:00,27563.89381,20.76,55.52,0.283,0.117,0.082
2017-09-15 02:40:00,27226.19469,20.85,55.02,0.293,0.062,0.122
2017-09-15 02:50:00,27028.67257,20.65,56.25,0.282,0.066,0.093
2017-09-15 03:00:00,27226.19469,20.51,56.45,0.278,0.099,0.059
2017-09-15 03:10:00,27162.47788,20.54,56.19,0.285,0.04,0.078
2017-09-15 03:20:00,27060.53097,20.51,56.99,0.289,0.088,0.115
2017-09-15 03:30:00,27175.22124,20.37,57.85,0.295,0.073,0.133
2017-09-15 03:40:00,27219.82301,20.28,59.12,0.278,0.055,0.074
2017-09-15 03:50:00,26996.81416,20.2,59.59,0.278,0.08,0.115
2017-09-15 04:00:00,27168.84956,20.04,59.72,0.279,0.051,0.115
2017-09-15 04:10:00,27296.28319,19.98,59.19,0.276,0.08,0.067
2017-09-15 04:20:00,27302.65487,20.0,58.92,0.279,0.062,0.107
2017-09-15 04:30:00,27844.24779,19.87,59.42,0.279,0.062,0.119
2017-09-15 04:40:00,28003.53982,19.77,60.45,0.276,0.062,0.104
2017-09-15 04:50:00,27780.53097,19.85,60.45,0.274,0.062,0.141
2017-09-15 05:00:00,27506.54867,19.85,60.49,0.282,0.073,0.119
2017-09-15 05:10:00,27614.86726,19.81,61.05,0.28,0.069,0.152
2017-09-15 05:20:00,27289.9115,19.97,61.09,0.275,0.08,0.089
2017-09-15 05:30:00,25792.56637,19.84,61.39,0.275,0.091,0.1
2017-09-15 05:40:00,25027.9646,19.74,62.49,0.28,0.091,0.078
2017-09-15 05:50:00,24913.27434,19.57,62.89,0.277,0.088,0.107
2017-09-15 06:00:00,25174.51327,19.35,64.59,0.287,0.073,0.122
2017-09-15 06:10:00,25646.0177,19.43,65.12,0.286,0.08,0.104
2017-09-15 06:20:00,25818.0531,19.36,66.09,0.287,0.066,0.148
2017-09-15 06:30:00,25798.93805,19.23,66.99,0.292,0.066,0.119
2017-09-15 06:40:00,25550.44248,19.23,66.86,0.296,0.139,0.193
2017-09-15 06:50:00,25684.24779,19.03,67.02,0.308,1.206,0.911
2017-09-15 07:00:00,26372.38938,19.22,66.06,0.301,4.555,3.727
